artistID	name	tag1	tag2	tag3	tag4	tag5	tag6	tag7	tag8	tag9	tag10
10582	lm.c	j-rock	visual kei	japanese	oshare kei	jrock	rock	lmc	seen live	electronic rock	electronic
5698	subheim	ambient	idm	downtempo	electronic	melancholic idm	dark ambient	experimental	melancholic	electronica	greek
5113	cinema strange	deathrock	gothic rock	gothic	batcave	darkwave	goth	dark cabaret	post-punk	death rock	seen live
4133	traveling wilburys	classic rock	rock	supergroup	80s	pop	bob dylan	traveling wilburys	folk rock	george harrison	roy orbison
3188	terminal choice	industrial	ebm	darkwave	gothic	german	dark electro	electronic	industrial rock	seen live	industrial metal
6905	freeway	hip-hop	rap	hip hop	east coast rap	roc-a-fella	philadelphia	east coast	freeway	philly	seen live
11753	mayer hawthorne	soul	neo-soul	funk	stones throw	seen live	hip hop	motown	american	male vocalists	rnb
6321	the pharcyde	hip-hop	hip hop	rap	underground hip-hop	alternative rap	seen live	west coast	jazz hop	california	underground hip hop
2869	canned heat	blues	blues rock	classic rock	60s	rock	psychedelic	american	boogie	boogie rock	oldies
12311	ana cañas	mpb	female vocalists	brazilian	brasil	jazz	brazil	singer-songwriter	bossa nova	folk	seen live
4500	pro-pain	hardcore	thrash metal	groove metal	seen live	metalcore	metal	nyhc	crossover	american	heavy metal
12492	algernon cadwallader	emo	math rock	indie	indie rock	seen live	midwest emo	kinsella-esque	twinkle daddies	post-hardcore	indiemo
4182	coldworld	depressive black metal	black metal	atmospheric black metal	ambient black metal	ambient	german	dark ambient	suicidal black metal	dsbm	german black metal
9299	lesley gore	60s	pop	oldies	female vocalists	classic rock	american	girl group	60s girls	female vocalist	girl groups
9928	stare dobre małżeństwo	poezja spiewana	polish	poetry	poezja śpiewana	blues	seen live	polskie	folk	kraina lagodnosci	sdm
13523	sparta	post-hardcore	seen live	rock	alternative rock	indie	alternative	emo	indie rock	progressive rock	american
2756	xasthur	black metal	depressive black metal	suicidal black metal	ambient black metal	usbm	atmospheric black metal	ambient	dark ambient	dsbm	metal
4138	hungry lucy	darkwave	trip-hop	ethereal	female vocalists	gothic	electronic	goth	electronica	ebm	downtempo
9460	vince neil	hard rock	hair metal	heavy metal	glam metal	rock	glam rock	metal	80s	seen live	90s
11182	nação zumbi	manguebeat	brazilian	alternative	brasil	rock	seen live	alternative rock	maracatu	pernambuco	brazil
9400	tobymac	christian	christian rock	christian rap	hip-hop	rap	seen live	rock	alternative	contemporary christian	rapcore
48	anorexia nervosa	black metal	symphonic black metal	melodic black metal	french	metal	symphonic metal	french black metal	seen live	france	death metal
1479	kim carnes	80s	pop	female vocalists	soft rock	rock	american	kim carnes	singer-songwriter	classic rock	oldies
8887	marika	reggae	dancehall	polish	female vocalists	ragga	seen live	polish reggae	soul	polish music	funk
12105	bb brunes	french	rock	indie rock	french rock	garage rock	indie	seen live	rock francais	alternative rock	alternative
3101	duncan sheik	singer-songwriter	pop	alternative	rock	90s	seen live	mellow	acoustic	indie	american
7941	the haunted	thrash metal	melodic death metal	seen live	metal	death metal	swedish	metalcore	thrash	groove metal	swedish metal
452	mundo livre s/a	manguebeat	brazilian	brasil	mpb	mangue beat	rock	seen live	samba	recife	alternative
3677	brian wilson	pop	classic rock	singer-songwriter	seen live	rock	60s	psychedelic	surf	baroque pop	genius
9222	windir	black metal	viking metal	folk metal	norwegian	pagan metal	metal	sognametal	melodic black metal	norwegian black metal	viking black metal
10164	muslimgauze	experimental	electronic	ambient	industrial	idm	noise	dark ambient	dub	ethnic	tribal
4073	brendan benson	indie	singer-songwriter	power pop	indie pop	seen live	alternative	indie rock	nashville	recommended	rock
1942	guru josh project	house	dance	electro	electronic	electro house	club	trance	guru josh project	australian	techno
1611	zion i	hip-hop	underground hip-hop	rap	hip hop	underground hip hop	seen live	bay area	west coast	underground rap	hiphop
11859	blacklisted	hardcore	seen live	hardcore punk	straight edge	punk	oldschool hardcore	american	punk rock	metalcore	metallic hardcore
1128	john petrucci & jordan rudess	progressive rock	instrumental	guitar virtuoso	progressive metal	progressive	jazz	instrumental rock	rock	guitar	keyboard virtuoso
4423	sergei rachmaninoff	classical	piano	russian	romantic	composers	composer	instrumental	classic	classical piano	sergei rachmaninoff
4269	nargaroth	black metal	depressive black metal	german	true black metal	metal	german black metal	atmospheric black metal	raw black metal	seen live	suicidal black metal
11455	zucchero	italian	rock	blues	pop	soft rock	80s	seen live	zucchero	blues rock	singer-songwriter
10977	my ruin	metal	female fronted metal	female vocalists	hard rock	rock	nu metal	seen live	alternative metal	gothic	heavy metal
5923	катя чехова	russian	house	dance	pop	female vocalists	electronic	club	russian pop	electronica	uplifto
1571	винтаж	pop	russian	russian pop	female vocalists	dance	electronic	russia	female vocal	sexy	best
7248	joe cocker	classic rock	blues	rock	blues rock	soul	60s	british	seen live	joe cocker	pop
3587	gary allan	country	contemporary country	male country	gary allan	favorite artist	seen live	pop country	male vocalists	country favorites	modern country
3126	dionne bromfield	soul	british	female vocalists	pop	soul  female vocalists	rnb	female vocalist	seen live	jazz	singer-songwriter
7290	lucie silvas	pop	female vocalists	singer-songwriter	british	female	lucie silvas	female vocalist	rock	acoustic	seen live
1605	black milk	hip-hop	underground hip-hop	detroit	rap	hip hop	seen live	producer	detroit rap	underground rap	black milk
10548	epik high	korean	hip-hop	k-pop	hip hop	kpop	rap	epik high	korean hip-hop	k-hiphop	k-rap
6129	the berzerker	grindcore	death metal	cybergrind	industrial death metal	industrial metal	metal	speedcore	industrial	australian	brutal death metal
4982	bryan ferry & roxy music	rock	glam rock	80s	pop	classic rock	new wave	british	electronic	indie	alternative
2972	star one	progressive metal	space metal	progressive rock	metal	power metal	progressive	dutch	arjen anthony lucassen	heavy metal	space rock
15665	biagio antonacci	italian	pop	biagio antonacci	relaxing	italiana	italian pop	male vocalists	italy	singer-songwriter	italia
8270	rx bandits	ska	seen live	ska punk	punk	reggae	rock	progressive rock	alternative	progressive	experimental
120	deru	idm	ambient	electronic	glitch	electronica	experimental	downtempo	abstract	american	chillout
6556	the lemonheads	alternative	indie	alternative rock	seen live	rock	indie rock	90s	power pop	american	indie pop
6522	miguel bosé	spanish	pop	latin pop	spain	latin	miguel bose	80s	male vocalists	spanish pop	seen live
3418	gazpacho	progressive rock	post-rock	norwegian	neo progressive	progressive	art rock	rock	atmospheric	alternative	classical post ambient nocturnal atmospheric neo-progressive folk world rock
5038	grubson	reggae	ragga	rap	dancehall	polish	hip-hop	seen live	grubson	ruffneck	polish hip-hop
8278	antoine dufour	acoustic	instrumental	fingerstyle	guitar	acoustic guitar	guitar virtuoso	canadian	experimental	chillout	antoine dufour
10076	giorgia	italian	pop	female vocalists	soul	italiana	giorgia	italian pop	italy	italia	musica italiana
12352	snap!	dance	90s	eurodance	electronic	techno	german	pop	house	electronica	snap
6736	t'pau	80s	pop	female vocalists	new wave	rock	british	synth pop	female vocalist	seen live	pop rock
9761	raunchy	metalcore	melodic death metal	industrial metal	metal	modern metal	danish	seen live	industrial	futuristic hybrid metal	thrash metal
11676	souad massi	arabic	female vocalists	algerian	world	algeria	world music	african	singer-songwriter	folk	north africa
6060	patrick o'hearn	new age	ambient	ethereal	atmospheric	deep ambient	chillout	electronic	instrumental	electronica	american
3495	leigh nash	female vocalists	singer-songwriter	pop	alternative	christian	indie	rock	indie pop	leigh nash	female
1139	maurice ravel	classical	impressionist	french	composer	instrumental	piano	impressionism	composers	20th century classical	france
9410	blinded colony	melodic death metal	swedish	metal	metalcore	death metal	modern melodic death metal	swedish metal	seen live	modern metal	swedish melodic death metal
17189	dälek	hip-hop	experimental	noise	industrial	underground hip-hop	seen live	experimental hip-hop	industrial hip-hop	abstract hip-hop	rap
8668	the mission	gothic rock	gothic	80s	goth	rock	seen live	goth rock	post-punk	alternative	british
3929	seether (feat. amy lee)	rock	alternative	alternative rock	metal	female vocalists	gothic	soundtrack	seether	dance	hard rock
8445	niyaz	persian	world	world fusion	trance	electronic	ethnic	female vocalists	world music	folk	iranian
7145	robyn hitchcock	singer-songwriter	alternative	seen live	indie	folk	folk-rock	british	folk rock	rock	80s
6296	fanfarlo	indie	indie pop	seen live	british	folk	twee	indie folk	pop	alternative	indie rock
4849	ira!	rock	brazilian rock	80s	brazilian	brasil	brazil	seen live	pop rock	ira	rock brasileiro
1003	johnny hates jazz	80s	pop	new wave	british	soft rock	new romantic	synthpop	sophisti-pop	rock	male vocalists
7506	bond	instrumental	classical	contemporary classical	electronic	pop	classical crossover	violin	bond	dance	electronica
8383	marcus miller	jazz	bass	funk	fusion	jazz fusion	jazz funk	seen live	marcus miller	smooth jazz	blues
13033	lulu rouge	electronic	downtempo	ambient	dub	danish	minimal	seen live	techno	chillout	dub techno
5208	hell is for heroes	post-hardcore	seen live	rock	emo	alternative rock	alternative	british	indie	metal	post hardcore
9286	the tornados	surf	instrumental	60s	oldies	pop	rock	joe meek	british	surf rock	british invasion
9986	jesper kyd	soundtrack	ambient	video game music	electronic	game music	instrumental	composer	danish	game soundtrack	hitman
7427	judy garland	jazz	female vocalists	oldies	broadway	musicals	american	40s	showtunes	soundtrack	vocal jazz
7540	cultura profética	reggae	roots reggae	puerto rico	cultura	latin	latin reggae	seen live	protesta	chillout	dub
1346	grave digger	heavy metal	power metal	speed metal	metal	german	seen live	german metal	thrash metal	germany	true metal
1906	東方神起	k-pop	j-pop	korean	tvxq	japanese	dbsk	tohoshinki	kpop	pop	male vocalists
6167	brian mcbride	ambient	drone	electronic	shoegaze	kranky	minimalism	instrumental	atmospheric	experimental	minimal
2418	mitch hedberg	comedy	stand-up	stand-up comedy	funny	humor	seen live	spoken word	stand up	mitch hedberg	indie
8369	faith and the muse	darkwave	gothic	ethereal	gothic rock	goth	female vocalists	seen live	goth rock	rock	alternative
1147	murray gold	soundtrack	doctor who	composer	british	instrumental	composers	classical	tv theme	epic	contemporary classical
2016	transatlantic	progressive rock	progressive metal	progressive	supergroup	rock	symphonic prog	seen live	prog	mike portnoy	metal
750	bill withers	soul	funk	70s	rhythm and blues	rnb	singer-songwriter	oldies	blues	jazz	bill withers
3609	clint black	country	clint black	classic country	alt-country	seen live	my country	traditional country	pop country	male	male country
8053	cocoon	folk	indie	french	acoustic	indie folk	seen live	pop	france	indie pop	folk rock
6516	chambao	flamenco	spanish	flamenco chill	chillout	fusion	latin	female vocalists	chambao	world	electronic
3683	strachy na lachy	rock	polish	alternative	alternative rock	punk rock	seen live	polish rock	punk	ska	male vocalists
2910	cam'ron	hip-hop	rap	dipset	hip hop	east coast rap	new york	east coast	gangsta rap	harlem	cam'ron
2447	phil vassar	country	singer-songwriter	modern country	piano	my country	seen live	male vocalists	phil vassar	male country	contemporary country
2270	the octopus project	experimental	electronic	indie	instrumental	seen live	post-rock	electronica	indie rock	indietronica	austin
14352	dananananaykroyd	seen live	indie rock	post-hardcore	indie	scottish	fight-pop	glasgow	math rock	british	rock
10309	the red chord	deathcore	grindcore	death metal	metalcore	seen live	hardcore	metal	technical death metal	mathcore	deathgrind
6714	belinda carlisle	pop	80s	female vocalists	new wave	female	american	belinda carlisle	rock	soft rock	90s
12268	mr. vegas	dancehall	reggae	ragga	reggaeton	mr vegas	seen live	jamaica	hip-hop	dancehall reggae	jamaican
4197	dillinger four	punk	punk rock	pop punk	seen live	melodic punk	minnesota	orgcore	rock	melodic hardcore	hardcore
5447	the dave brubeck quartet	jazz	cool jazz	instrumental	piano	jazz piano	saxophone	lounge	swing	american	west coast jazz
6677	bif naked	rock	female vocalists	canadian	alternative	punk	alternative rock	seen live	singer-songwriter	punk rock	female
11475	ef	post-rock	instrumental	swedish	experimental	seen live	post rock	ambient	shoegaze	indie	sweden
11614	pianos become the teeth	screamo	post-rock	post-hardcore	seen live	indie	post-rock screamo	emo	art screamo	hardcore	real screamo
13102	scott matthews	singer-songwriter	folk	acoustic	british	seen live	alternative	indie	rock	indie rock	folk rock
12947	shawn mcdonald	christian	acoustic	worship	singer-songwriter	alternative	christian rock	contemporary christian	praise and worship	shawn mcdonald	indie
2782	vixen	hard rock	hair metal	80s	female vocalists	rock	glam metal	rap	hip-hop	heavy metal	female fronted metal
10912	balkan beat box	balkan	gypsy	world	electronic	folk	seen live	world music	hip-hop	israeli	balkan beat
4944	molotov solution	deathcore	grindcore	death metal	experimental	metal	metalcore	hardcore	american	brutal deathcore	seen live
6422	mates of state	seen live	indie	indie pop	indie rock	female vocalists	rock	alternative	pop	fun	american
8140	dubstar	electronic	britpop	female vocalists	pop	electronica	british	trip-hop	90s	indie	synthpop
11979	murder by death	seen live	indie	indie rock	folk	alternative	rock	folk rock	alternative rock	alt-country	cello
1828	chaka khan	soul	funk	female vocalists	80s	rnb	pop	disco	jazz	chaka khan	r&b
6200	böhse onkelz	rock	hard rock	german	deutschrock	boehse onkelz	seen live	onkelz	metal	deutsch	punk rock
6703	frida	pop	80s	swedish	female vocalists	abba	frida	rock	90s	oldies	female voices
